Lattitude	Longitude	WaveProb
51.86486	2.272728	1.2040001
51.86486	2.303031	1.2260001
51.86486	2.333334	1.238
51.86486	2.363637	1.246
51.86486	2.39394	1.266
51.86486	2.424243	1.2800001
51.86486	2.454546	1.2980001
51.86486	2.484849	1.3100001
51.86486	2.515152	1.3240001
51.86486	2.545455	1.332
51.86486	2.575758	1.3440001
51.86486	2.606061	1.3540001
51.86486	2.636364	1.36
51.86486	2.666667	1.368
51.86486	2.69697	1.3720001
51.86486	2.727273	1.3800001
51.86486	2.757576	1.3840001
51.86486	2.787879	1.3820001
51.86486	2.818182	1.386
51.86486	2.848485	1.3920001
51.86486	2.878788	1.394
51.86486	2.909091	1.3920001
51.86486	2.939394	1.3920001
51.86486	2.969697	1.388
51.86486	3.0	1.388
51.86486	3.030303	1.386
51.86486	3.060607	1.3820001
51.86486	3.09091	1.3740001
51.86486	3.121213	1.3700001
51.86486	3.151516	1.368
51.86486	3.181819	1.358
51.86486	3.212122	1.3540001
51.86486	3.242425	1.3520001
51.86486	3.272728	1.3460001
51.86486	3.303031	1.3440001
51.86486	3.333334	1.3440001
51.86486	3.363637	1.342
51.86486	3.39394	1.3440001
51.86486	3.424243	1.3440001
51.86486	3.454546	1.34
51.86486	3.484849	1.34
51.86486	3.515152	1.3460001
51.86486	3.545455	1.3440001
51.86486	3.575758	1.342
51.86486	3.606061	1.342
51.86486	3.636364	1.3280001
51.86486	3.666667	1.312
51.86486	3.69697	1.3100001
51.86486	3.727273	1.304
51.86486	3.757576	1.302
51.86486	3.787879	1.2800001
51.86486	3.818182	1.266
51.86486	3.848485	1.2260001
51.86486	3.878788	1.2040001
51.86486	3.909091	1.176
51.86486	3.939394	1.1400001
51.86486	3.969697	1.09
51.86486	4.0	1.01
51.86486	4.030303	0.874
51.87838	1.484849	0.60200006
51.87838	1.515152	0.63600004
51.87838	1.545455	0.66400003
51.87838	1.575758	0.688
51.87838	1.606061	0.71400005
51.87838	1.636364	0.74200004
51.87838	1.666667	0.758
51.87838	1.69697	0.78200006
51.87838	1.727273	0.80200005
51.87838	1.757576	0.822
51.87838	1.787879	0.846
51.87838	1.818182	0.86800003
51.87838	1.848485	0.892
51.87838	1.878788	0.91400003
51.87838	1.909091	0.9480001
51.87838	1.939394	0.96400005
51.87838	1.969697	0.99000007
51.87838	2.0	1.018
51.87838	2.030303	1.0380001
51.87838	2.060606	1.056
51.87838	2.09091	1.0760001
51.87838	2.121213	1.108
51.87838	2.151516	1.12
51.87838	2.181819	1.146
51.87838	2.212122	1.176
51.87838	2.242425	1.1860001
51.87838	2.272728	1.2040001
51.87838	2.303031	1.2260001
51.87838	2.333334	1.2360001
51.87838	2.363637	1.248
51.87838	2.39394	1.268
51.87838	2.424243	1.2780001
51.87838	2.454546	1.294
51.87838	2.484849	1.312
51.87838	2.515152	1.3240001
51.87838	2.545455	1.3360001
51.87838	2.575758	1.348
51.87838	2.606061	1.3560001
51.87838	2.636364	1.3640001
51.87838	2.666667	1.3720001
51.87838	2.69697	1.378
51.87838	2.727273	1.3820001
51.87838	2.757576	1.3840001
51.87838	2.787879	1.386
51.87838	2.818182	1.388
51.87838	2.848485	1.3920001
51.87838	2.878788	1.3920001
51.87838	2.909091	1.3920001
51.87838	2.939394	1.3900001
51.87838	2.969697	1.386
51.87838	3.0	1.3840001
51.87838	3.030303	1.3820001
51.87838	3.060607	1.376
51.87838	3.09091	1.3700001
51.87838	3.121213	1.368
51.87838	3.151516	1.366
51.87838	3.181819	1.36
51.87838	3.212122	1.3540001
51.87838	3.242425	1.3520001
51.87838	3.272728	1.3460001
51.87838	3.303031	1.3440001
51.87838	3.333334	1.3440001
51.87838	3.363637	1.342
51.87838	3.39394	1.3440001
51.87838	3.424243	1.3440001
51.87838	3.454546	1.3440001
51.87838	3.484849	1.3460001
51.87838	3.515152	1.348
51.87838	3.545455	1.3460001
51.87838	3.575758	1.342
51.87838	3.606061	1.3460001
51.87838	3.636364	1.35
51.87838	3.666667	1.3360001
51.87838	3.69697	1.322
51.87838	3.727273	1.3080001
51.87838	3.757576	1.296
51.87838	3.787879	1.2880001
51.87838	3.818182	1.284
51.87838	3.848485	1.2620001
51.87838	3.878788	1.228
51.87838	3.909091	1.2040001
51.87838	3.939394	1.1780001
51.87838	3.969697	1.1420001
51.87838	4.0	1.07
51.89189	1.484849	0.574
51.89189	1.515152	0.61
51.89189	1.545455	0.64000005
51.89189	1.575758	0.666
51.89189	1.606061	0.69200003
51.89189	1.636364	0.72
51.89189	1.666667	0.74
51.89189	1.69697	0.76600003
51.89189	1.727273	0.78800005
51.89189	1.757576	0.808
51.89189	1.787879	0.832
51.89189	1.818182	0.85600007
51.89189	1.848485	0.88000005
51.89189	1.878788	0.90000004
51.89189	1.909091	0.94200003
51.89189	1.939394	0.96000004
51.89189	1.969697	0.98
51.89189	2.0	1.014
51.89189	2.030303	1.028
51.89189	2.060606	1.0500001
51.89189	2.09091	1.07
51.89189	2.121213	1.102
51.89189	2.151516	1.1120001
51.89189	2.181819	1.1420001
51.89189	2.212122	1.1700001
51.89189	2.242425	1.182
51.89189	2.272728	1.202
51.89189	2.303031	1.2260001
51.89189	2.333334	1.2360001
51.89189	2.363637	1.248
51.89189	2.39394	1.268
51.89189	2.424243	1.2780001
51.89189	2.454546	1.294
51.89189	2.484849	1.312
51.89189	2.515152	1.322
51.89189	2.545455	1.3340001
51.89189	2.575758	1.3460001
51.89189	2.606061	1.3560001
51.89189	2.636364	1.3640001
51.89189	2.666667	1.3700001
51.89189	2.69697	1.3800001
51.89189	2.727273	1.3820001
51.89189	2.757576	1.3840001
51.89189	2.787879	1.3840001
51.89189	2.818182	1.388
51.89189	2.848485	1.3900001
51.89189	2.878788	1.3900001
51.89189	2.909091	1.3900001
51.89189	2.939394	1.3900001
51.89189	2.969697	1.388
51.89189	3.0	1.3840001
51.89189	3.030303	1.3840001
51.89189	3.060607	1.378
51.89189	3.09091	1.3720001
51.89189	3.121213	1.368
51.89189	3.151516	1.366
51.89189	3.181819	1.36
51.89189	3.212122	1.3540001
51.89189	3.242425	1.3520001
51.89189	3.272728	1.35
51.89189	3.303031	1.3460001
51.89189	3.333334	1.3460001
51.89189	3.363637	1.348
51.89189	3.39394	1.3460001
51.89189	3.424243	1.3460001
51.89189	3.454546	1.3460001
51.89189	3.484849	1.35
51.89189	3.515152	1.3540001
51.89189	3.545455	1.35
51.89189	3.575758	1.342
51.89189	3.606061	1.3460001
51.89189	3.636364	1.3540001
51.89189	3.666667	1.3540001
51.89189	3.69697	1.3520001
51.89189	3.727273	1.3440001
51.89189	3.757576	1.3240001
51.89189	3.787879	1.2880001
51.89189	3.818182	1.2780001
51.89189	3.848485	1.2720001
51.89189	3.878788	1.25
51.89189	3.909091	1.228
51.89189	3.939394	1.2060001
51.89189	3.969697	1.176
51.89189	4.0	1.0860001
51.90541	1.484849	0.55
51.90541	1.515152	0.588
51.90541	1.545455	0.61800003
51.90541	1.575758	0.64000005
51.90541	1.606061	0.67200005
51.90541	1.636364	0.70000005
51.90541	1.666667	0.71000004
51.90541	1.69697	0.748
51.90541	1.727273	0.768
51.90541	1.757576	0.794
51.90541	1.787879	0.82000005
51.90541	1.818182	0.846
51.90541	1.848485	0.87000006
51.90541	1.878788	0.892
51.90541	1.909091	0.92600006
51.90541	1.939394	0.95600003
51.90541	1.969697	0.97400004
51.90541	2.0	1.0120001
51.90541	2.030303	1.026
51.90541	2.060606	1.0500001
51.90541	2.09091	1.07
51.90541	2.121213	1.1
51.90541	2.151516	1.11
51.90541	2.181819	1.1420001
51.90541	2.212122	1.1680001
51.90541	2.242425	1.1800001
51.90541	2.272728	1.202
51.90541	2.303031	1.2260001
51.90541	2.333334	1.2360001
51.90541	2.363637	1.25
51.90541	2.39394	1.2700001
51.90541	2.424243	1.276
51.90541	2.454546	1.2900001
51.90541	2.484849	1.3080001
51.90541	2.515152	1.32
51.90541	2.545455	1.3260001
51.90541	2.575758	1.342
51.90541	2.606061	1.3540001
51.90541	2.636364	1.3620001
51.90541	2.666667	1.3700001
51.90541	2.69697	1.3800001
51.90541	2.727273	1.3820001
51.90541	2.757576	1.3840001
51.90541	2.787879	1.388
51.90541	2.818182	1.388
51.90541	2.848485	1.3900001
51.90541	2.878788	1.388
51.90541	2.909091	1.388
51.90541	2.939394	1.3900001
51.90541	2.969697	1.3840001
51.90541	3.0	1.3820001
51.90541	3.030303	1.3800001
51.90541	3.060607	1.376
51.90541	3.09091	1.3700001
51.90541	3.121213	1.368
51.90541	3.151516	1.3640001
51.90541	3.181819	1.36
51.90541	3.212122	1.3560001
51.90541	3.242425	1.3560001
51.90541	3.272728	1.3520001
51.90541	3.303031	1.3520001
51.90541	3.333334	1.35
51.90541	3.363637	1.348
51.90541	3.39394	1.348
51.90541	3.424243	1.348
51.90541	3.454546	1.35
51.90541	3.484849	1.3540001
51.90541	3.515152	1.3560001
51.90541	3.545455	1.358
51.90541	3.575758	1.358
51.90541	3.606061	1.3560001
51.90541	3.636364	1.35
51.90541	3.666667	1.3560001
51.90541	3.69697	1.36
51.90541	3.727273	1.3620001
51.90541	3.757576	1.36
51.90541	3.787879	1.338
51.90541	3.818182	1.3180001
51.90541	3.848485	1.296
51.90541	3.878788	1.2700001
51.90541	3.909091	1.2520001
51.90541	3.939394	1.2320001
51.90541	3.969697	1.202
51.90541	4.0	1.056
51.90541	4.030303	0.92800003
51.91892	1.484849	0.52400005
51.91892	1.515152	0.564
51.91892	1.545455	0.596
51.91892	1.575758	0.61800003
51.91892	1.606061	0.652
51.91892	1.636364	0.68600005
51.91892	1.666667	0.702
51.91892	1.69697	0.744
51.91892	1.727273	0.762
51.91892	1.757576	0.786
51.91892	1.787879	0.81000006
51.91892	1.818182	0.83800006
51.91892	1.848485	0.86200005
51.91892	1.878788	0.89000005
51.91892	1.909091	0.91200006
51.91892	1.939394	0.95400006
51.91892	1.969697	0.97200006
51.91892	2.0	1.01
51.91892	2.030303	1.0220001
51.91892	2.060606	1.0500001
51.91892	2.09091	1.07
51.91892	2.121213	1.098
51.91892	2.151516	1.1060001
51.91892	2.181819	1.1400001
51.91892	2.212122	1.164
51.91892	2.242425	1.176
51.91892	2.272728	1.202
51.91892	2.303031	1.2260001
51.91892	2.333334	1.2340001
51.91892	2.363637	1.25
51.91892	2.39394	1.2700001
51.91892	2.424243	1.276
51.91892	2.454546	1.292
51.91892	2.484849	1.3080001
51.91892	2.515152	1.3180001
51.91892	2.545455	1.3240001
51.91892	2.575758	1.342
51.91892	2.606061	1.35
51.91892	2.636364	1.36
51.91892	2.666667	1.368
51.91892	2.69697	1.376
51.91892	2.727273	1.378
51.91892	2.757576	1.3820001
51.91892	2.787879	1.3840001
51.91892	2.818182	1.3840001
51.91892	2.848485	1.388
51.91892	2.878788	1.388
51.91892	2.909091	1.388
51.91892	2.939394	1.388
51.91892	2.969697	1.3840001
51.91892	3.0	1.3820001
51.91892	3.030303	1.3820001
51.91892	3.060607	1.376
51.91892	3.09091	1.3700001
51.91892	3.121213	1.368
51.91892	3.151516	1.3640001
51.91892	3.181819	1.36
51.91892	3.212122	1.358
51.91892	3.242425	1.3560001
51.91892	3.272728	1.3560001
51.91892	3.303031	1.3560001
51.91892	3.333334	1.3560001
51.91892	3.363637	1.3540001
51.91892	3.39394	1.3520001
51.91892	3.424243	1.3520001
51.91892	3.454546	1.3540001
51.91892	3.484849	1.3560001
51.91892	3.515152	1.3560001
51.91892	3.545455	1.36
51.91892	3.575758	1.358
51.91892	3.606061	1.36
51.91892	3.636364	1.3640001
51.91892	3.666667	1.3620001
51.91892	3.69697	1.3620001
51.91892	3.727273	1.358
51.91892	3.757576	1.368
51.91892	3.787879	1.368
51.91892	3.818182	1.3540001
51.91892	3.848485	1.3340001
51.91892	3.878788	1.3080001
51.91892	3.909091	1.286
51.91892	3.939394	1.266
51.91892	3.969697	1.2240001
51.93243	1.484849	0.5
51.93243	1.515152	0.54
51.93243	1.545455	0.574
51.93243	1.575758	0.59400004
51.93243	1.606061	0.624
51.93243	1.636364	0.666
51.93243	1.666667	0.69200003
51.93243	1.69697	0.72200006
51.93243	1.727273	0.74200004
51.93243	1.757576	0.77400005
51.93243	1.787879	0.8
51.93243	1.818182	0.83000004
51.93243	1.848485	0.85400003
51.93243	1.878788	0.88400006
51.93243	1.909091	0.90800005
51.93243	1.939394	0.95000005
51.93243	1.969697	0.97
51.93243	2.0	1.008
51.93243	2.030303	1.0200001
51.93243	2.060606	1.0500001
51.93243	2.09091	1.07
51.93243	2.121213	1.0960001
51.93243	2.151516	1.108
51.93243	2.181819	1.1400001
51.93243	2.212122	1.1620001
51.93243	2.242425	1.174
51.93243	2.272728	1.202
51.93243	2.303031	1.2260001
51.93243	2.333334	1.2340001
51.93243	2.363637	1.2520001
51.93243	2.39394	1.2700001
51.93243	2.424243	1.276
51.93243	2.454546	1.2900001
51.93243	2.484849	1.3060001
51.93243	2.515152	1.314
51.93243	2.545455	1.322
51.93243	2.575758	1.338
51.93243	2.606061	1.3460001
51.93243	2.636364	1.358
51.93243	2.666667	1.366
51.93243	2.69697	1.3740001
51.93243	2.727273	1.378
51.93243	2.757576	1.3840001
51.93243	2.787879	1.3840001
51.93243	2.818182	1.3840001
51.93243	2.848485	1.388
51.93243	2.878788	1.3840001
51.93243	2.909091	1.3840001
51.93243	2.939394	1.3840001
51.93243	2.969697	1.3820001
51.93243	3.0	1.378
51.93243	3.030303	1.376
51.93243	3.060607	1.3740001
51.93243	3.09091	1.368
51.93243	3.121213	1.366
51.93243	3.151516	1.3640001
51.93243	3.181819	1.36
51.93243	3.212122	1.36
51.93243	3.242425	1.358
51.93243	3.272728	1.358
51.93243	3.303031	1.358
51.93243	3.333334	1.3560001
51.93243	3.363637	1.3560001
51.93243	3.39394	1.3560001
51.93243	3.424243	1.3560001
51.93243	3.454546	1.358
51.93243	3.484849	1.3620001
51.93243	3.515152	1.3640001
51.93243	3.545455	1.366
51.93243	3.575758	1.3700001
51.93243	3.606061	1.3720001
51.93243	3.636364	1.3700001
51.93243	3.666667	1.3740001
51.93243	3.69697	1.3700001
51.93243	3.727273	1.366
51.93243	3.757576	1.3620001
51.93243	3.787879	1.366
51.93243	3.818182	1.3720001
51.93243	3.848485	1.3620001
51.93243	3.878788	1.34
51.93243	3.909091	1.3240001
51.93243	3.939394	1.302
51.93243	3.969697	1.25
51.94595	1.484849	0.47200003
51.94595	1.515152	0.51600003
51.94595	1.545455	0.554
51.94595	1.575758	0.578
51.94595	1.606061	0.60400003
51.94595	1.636364	0.646
51.94595	1.666667	0.67800003
51.94595	1.69697	0.71800005
51.94595	1.727273	0.73600006
51.94595	1.757576	0.76600003
51.94595	1.787879	0.794
51.94595	1.818182	0.822
51.94595	1.848485	0.84800005
51.94595	1.878788	0.88000005
51.94595	1.909091	0.91200006
51.94595	1.939394	0.94400007
51.94595	1.969697	0.96800005
51.94595	2.0	1.0040001
51.94595	2.030303	1.024
51.94595	2.060606	1.0480001
51.94595	2.09091	1.072
51.94595	2.121213	1.0960001
51.94595	2.151516	1.116
51.94595	2.181819	1.1400001
51.94595	2.212122	1.1600001
51.94595	2.242425	1.172
51.94595	2.272728	1.202
51.94595	2.303031	1.2240001
51.94595	2.333334	1.2340001
51.94595	2.363637	1.2520001
51.94595	2.39394	1.268
51.94595	2.424243	1.274
51.94595	2.454546	1.292
51.94595	2.484849	1.3060001
51.94595	2.515152	1.312
51.94595	2.545455	1.32
51.94595	2.575758	1.3360001
51.94595	2.606061	1.3440001
51.94595	2.636364	1.3540001
51.94595	2.666667	1.36
51.94595	2.69697	1.3700001
51.94595	2.727273	1.376
51.94595	2.757576	1.378
51.94595	2.787879	1.3800001
51.94595	2.818182	1.3800001
51.94595	2.848485	1.3840001
51.94595	2.878788	1.3820001
51.94595	2.909091	1.3820001
51.94595	2.939394	1.3820001
51.94595	2.969697	1.3800001
51.94595	3.0	1.378
51.94595	3.030303	1.378
51.94595	3.060607	1.3740001
51.94595	3.09091	1.3720001
51.94595	3.121213	1.368
51.94595	3.151516	1.3640001
51.94595	3.181819	1.3620001
51.94595	3.212122	1.36
51.94595	3.242425	1.3560001
51.94595	3.272728	1.358
51.94595	3.303031	1.358
51.94595	3.333334	1.36
51.94595	3.363637	1.3620001
51.94595	3.39394	1.3620001
51.94595	3.424243	1.3620001
51.94595	3.454546	1.3640001
51.94595	3.484849	1.366
51.94595	3.515152	1.366
51.94595	3.545455	1.3740001
51.94595	3.575758	1.3720001
51.94595	3.606061	1.3720001
51.94595	3.636364	1.376
51.94595	3.666667	1.376
51.94595	3.69697	1.3800001
51.94595	3.727273	1.3820001
51.94595	3.757576	1.378
51.94595	3.787879	1.376
51.94595	3.818182	1.3740001
51.94595	3.848485	1.378
51.94595	3.878788	1.3640001
51.94595	3.909091	1.358
51.94595	3.939394	1.332
51.94595	3.969697	1.2780001
51.95946	1.484849	0.45400003
51.95946	1.515152	0.492
51.95946	1.545455	0.53400004
51.95946	1.575758	0.568
51.95946	1.606061	0.59400004
51.95946	1.636364	0.628
51.95946	1.666667	0.65000004
51.95946	1.69697	0.69200003
51.95946	1.727273	0.72
51.95946	1.757576	0.754
51.95946	1.787879	0.78200006
51.95946	1.818182	0.814
51.95946	1.848485	0.84200007
51.95946	1.878788	0.87600005
51.95946	1.909091	0.90800005
51.95946	1.939394	0.938
51.95946	1.969697	0.96800005
51.95946	2.0	1.0
51.95946	2.030303	1.0220001
51.95946	2.060606	1.046
51.95946	2.09091	1.072
51.95946	2.121213	1.0960001
51.95946	2.151516	1.118
51.95946	2.181819	1.1420001
51.95946	2.212122	1.1600001
51.95946	2.242425	1.172
51.95946	2.272728	1.202
51.95946	2.303031	1.222
51.95946	2.333334	1.2320001
51.95946	2.363637	1.2540001
51.95946	2.39394	1.2700001
51.95946	2.424243	1.276
51.95946	2.454546	1.2880001
51.95946	2.484849	1.304
51.95946	2.515152	1.3100001
51.95946	2.545455	1.3180001
51.95946	2.575758	1.332
51.95946	2.606061	1.342
51.95946	2.636364	1.35
51.95946	2.666667	1.358
51.95946	2.69697	1.368
51.95946	2.727273	1.376
51.95946	2.757576	1.376
51.95946	2.787879	1.3800001
51.95946	2.818182	1.3800001
51.95946	2.848485	1.3820001
51.95946	2.878788	1.3820001
51.95946	2.909091	1.3800001
51.95946	2.939394	1.378
51.95946	2.969697	1.378
51.95946	3.0	1.376
51.95946	3.030303	1.376
51.95946	3.060607	1.3720001
51.95946	3.09091	1.3700001
51.95946	3.121213	1.368
51.95946	3.151516	1.3640001
51.95946	3.181819	1.3620001
51.95946	3.212122	1.3620001
51.95946	3.242425	1.358
51.95946	3.272728	1.36
51.95946	3.303031	1.3620001
51.95946	3.333334	1.36
51.95946	3.363637	1.3620001
51.95946	3.39394	1.3640001
51.95946	3.424243	1.3640001
51.95946	3.454546	1.368
51.95946	3.484849	1.3700001
51.95946	3.515152	1.3720001
51.95946	3.545455	1.3800001
51.95946	3.575758	1.3820001
51.95946	3.606061	1.3840001
51.95946	3.636364	1.386
51.95946	3.666667	1.386
51.95946	3.69697	1.3900001
51.95946	3.727273	1.3920001
51.95946	3.757576	1.3920001
51.95946	3.787879	1.396
51.95946	3.818182	1.3900001
51.95946	3.848485	1.3840001
51.95946	3.878788	1.3720001
51.95946	3.909091	1.3620001
51.95946	3.939394	1.3560001
51.95946	3.969697	1.3100001
51.95946	4.060606	1.0320001
51.97297	1.484849	0.42800003
51.97297	1.515152	0.46600002
51.97297	1.545455	0.508
51.97297	1.575758	0.54800004
51.97297	1.606061	0.578
51.97297	1.636364	0.61200005
51.97297	1.666667	0.642
51.97297	1.69697	0.684
51.97297	1.727273	0.71000004
51.97297	1.757576	0.744
51.97297	1.787879	0.776
51.97297	1.818182	0.80600005
51.97297	1.848485	0.836
51.97297	1.878788	0.87000006
51.97297	1.909091	0.90000004
51.97297	1.939394	0.934
51.97297	1.969697	0.97
51.97297	2.0	1.0
51.97297	2.030303	1.024
51.97297	2.060606	1.0480001
51.97297	2.09091	1.0760001
51.97297	2.121213	1.1
51.97297	2.151516	1.116
51.97297	2.181819	1.146
51.97297	2.212122	1.1600001
51.97297	2.242425	1.174
51.97297	2.272728	1.202
51.97297	2.303031	1.22
51.97297	2.333334	1.23
51.97297	2.363637	1.2540001
51.97297	2.39394	1.268
51.97297	2.424243	1.274
51.97297	2.454546	1.2880001
51.97297	2.484849	1.302
51.97297	2.515152	1.3080001
51.97297	2.545455	1.3180001
51.97297	2.575758	1.3280001
51.97297	2.606061	1.3360001
51.97297	2.636364	1.3460001
51.97297	2.666667	1.3540001
51.97297	2.69697	1.3620001
51.97297	2.727273	1.3640001
51.97297	2.757576	1.368
51.97297	2.787879	1.3740001
51.97297	2.818182	1.378
51.97297	2.848485	1.3800001
51.97297	2.878788	1.3800001
51.97297	2.909091	1.378
51.97297	2.939394	1.376
51.97297	2.969697	1.378
51.97297	3.0	1.376
51.97297	3.030303	1.378
51.97297	3.060607	1.3720001
51.97297	3.09091	1.3700001
51.97297	3.121213	1.368
51.97297	3.151516	1.3640001
51.97297	3.181819	1.3640001
51.97297	3.212122	1.3640001
51.97297	3.242425	1.3620001
51.97297	3.272728	1.3640001
51.97297	3.303031	1.3640001
51.97297	3.333334	1.36
51.97297	3.363637	1.368
51.97297	3.39394	1.368
51.97297	3.424243	1.3700001
51.97297	3.454546	1.3740001
51.97297	3.484849	1.3740001
51.97297	3.515152	1.376
51.97297	3.545455	1.3820001
51.97297	3.575758	1.3840001
51.97297	3.606061	1.3840001
51.97297	3.636364	1.394
51.97297	3.666667	1.396
51.97297	3.69697	1.396
51.97297	3.727273	1.404
51.97297	3.757576	1.406
51.97297	3.787879	1.406
51.97297	3.818182	1.4100001
51.97297	3.848485	1.416
51.97297	3.878788	1.396
51.97297	3.909091	1.386
51.97297	3.939394	1.378
51.97297	3.969697	1.338
51.97297	4.060606	1.0300001
51.97297	4.090909	0.94600004
51.97297	4.121213	0.94600004
51.98649	1.484849	0.40600002
51.98649	1.515152	0.446
51.98649	1.545455	0.48600003
51.98649	1.575758	0.528
51.98649	1.606061	0.56200004
51.98649	1.636364	0.59400004
51.98649	1.666667	0.632
51.98649	1.69697	0.67
51.98649	1.727273	0.684
51.98649	1.757576	0.72800004
51.98649	1.787879	0.76600003
51.98649	1.818182	0.79800004
51.98649	1.848485	0.82800007
51.98649	1.878788	0.86600006
51.98649	1.909091	0.89400005
51.98649	1.939394	0.934
51.98649	1.969697	0.97
51.98649	2.0	1.0
51.98649	2.030303	1.024
51.98649	2.060606	1.052
51.98649	2.09091	1.0760001
51.98649	2.121213	1.1
51.98649	2.151516	1.116
51.98649	2.181819	1.146
51.98649	2.212122	1.1600001
51.98649	2.242425	1.176
51.98649	2.272728	1.202
51.98649	2.303031	1.218
51.98649	2.333334	1.23
51.98649	2.363637	1.2540001
51.98649	2.39394	1.266
51.98649	2.424243	1.274
51.98649	2.454546	1.2880001
51.98649	2.484849	1.296
51.98649	2.515152	1.3080001
51.98649	2.545455	1.3160001
51.98649	2.575758	1.3260001
51.98649	2.606061	1.33
51.98649	2.636364	1.342
51.98649	2.666667	1.35
51.98649	2.69697	1.36
51.98649	2.727273	1.3620001
51.98649	2.757576	1.3700001
51.98649	2.787879	1.3720001
51.98649	2.818182	1.378
51.98649	2.848485	1.378
51.98649	2.878788	1.378
51.98649	2.909091	1.378
51.98649	2.939394	1.376
51.98649	2.969697	1.376
51.98649	3.0	1.376
51.98649	3.030303	1.376
51.98649	3.060607	1.3700001
51.98649	3.09091	1.368
51.98649	3.121213	1.368
51.98649	3.151516	1.3640001
51.98649	3.181819	1.3640001
51.98649	3.212122	1.3640001
51.98649	3.242425	1.3640001
51.98649	3.272728	1.366
51.98649	3.303031	1.366
51.98649	3.333334	1.366
51.98649	3.363637	1.368
51.98649	3.39394	1.3700001
51.98649	3.424243	1.3720001
51.98649	3.454546	1.376
51.98649	3.484849	1.378
51.98649	3.515152	1.3820001
51.98649	3.545455	1.3900001
51.98649	3.575758	1.3920001
51.98649	3.606061	1.394
51.98649	3.636364	1.4000001
51.98649	3.666667	1.4020001
51.98649	3.69697	1.404
51.98649	3.727273	1.4120001
51.98649	3.757576	1.4180001
51.98649	3.787879	1.424
51.98649	3.818182	1.424
51.98649	3.848485	1.4260001
51.98649	3.878788	1.4200001
51.98649	3.909091	1.414
51.98649	3.939394	1.406
51.98649	3.969697	1.378
51.98649	4.0	1.292
51.98649	4.030303	1.13
51.98649	4.060606	1.036
51.98649	4.090909	0.95000005
52.0	1.484849	0.38000003
52.0	1.515152	0.42400002
52.0	1.545455	0.46600002
52.0	1.575758	0.508
52.0	1.606061	0.544
52.0	1.636364	0.574
52.0	1.666667	0.62
52.0	1.69697	0.666
52.0	1.727273	0.68
52.0	1.757576	0.72200006
52.0	1.787879	0.758
52.0	1.818182	0.79200006
52.0	1.848485	0.82000005
52.0	1.878788	0.864
52.0	1.909091	0.892
52.0	1.939394	0.93200004
52.0	1.969697	0.966
52.0	2.0	0.99600005
52.0	2.030303	1.024
52.0	2.060606	1.054
52.0	2.09091	1.08
52.0	2.121213	1.102
52.0	2.151516	1.12
52.0	2.181819	1.1500001
52.0	2.212122	1.1600001
52.0	2.242425	1.1780001
52.0	2.272728	1.2040001
52.0	2.303031	1.218
52.0	2.333334	1.23
52.0	2.363637	1.2540001
52.0	2.39394	1.266
52.0	2.424243	1.2720001
52.0	2.454546	1.2880001
52.0	2.484849	1.3000001
52.0	2.515152	1.3080001
52.0	2.545455	1.3160001
52.0	2.575758	1.3240001
52.0	2.606061	1.33
52.0	2.636364	1.34
52.0	2.666667	1.348
52.0	2.69697	1.3560001
52.0	2.727273	1.3620001
52.0	2.757576	1.366
52.0	2.787879	1.3700001
52.0	2.818182	1.3740001
52.0	2.848485	1.376
52.0	2.878788	1.376
52.0	2.909091	1.376
52.0	2.939394	1.376
52.0	2.969697	1.376
52.0	3.0	1.376
52.0	3.030303	1.376
52.0	3.060607	1.3740001
52.0	3.09091	1.3720001
52.0	3.121213	1.3700001
52.0	3.151516	1.3640001
52.0	3.181819	1.366
52.0	3.212122	1.366
52.0	3.242425	1.366
52.0	3.272728	1.368
52.0	3.303031	1.368
52.0	3.333334	1.3700001
52.0	3.363637	1.3740001
52.0	3.39394	1.3740001
52.0	3.424243	1.378
52.0	3.454546	1.3800001
52.0	3.484849	1.3820001
52.0	3.515152	1.386
52.0	3.545455	1.3920001
52.0	3.575758	1.394
52.0	3.606061	1.4020001
52.0	3.636364	1.406
52.0	3.666667	1.4100001
52.0	3.69697	1.416
52.0	3.727273	1.4200001
52.0	3.757576	1.424
52.0	3.787879	1.434
52.0	3.818182	1.442
52.0	3.848485	1.44
52.0	3.878788	1.4480001
52.0	3.909091	1.4440001
52.0	3.939394	1.4300001
52.0	3.969697	1.422
52.0	4.0	1.3540001
52.0	4.030303	1.2420001
52.0	4.060606	1.1420001
52.0	4.090909	1.0660001
52.0	4.121213	0.998
52.01352	1.484849	0.34800002
52.01352	1.515152	0.402
52.01352	1.545455	0.45200002
52.01352	1.575758	0.492
52.01352	1.606061	0.528
52.01352	1.636364	0.56
52.01352	1.666667	0.60400003
52.01352	1.69697	0.646
52.01352	1.727273	0.674
52.01352	1.757576	0.712
52.01352	1.787879	0.748
52.01352	1.818182	0.786
52.01352	1.848485	0.808
52.01352	1.878788	0.85800004
52.01352	1.909091	0.89000005
52.01352	1.939394	0.92800003
52.01352	1.969697	0.96400005
52.01352	2.0	0.994
52.01352	2.030303	1.0220001
52.01352	2.060606	1.054
52.01352	2.09091	1.082
52.01352	2.121213	1.1
52.01352	2.151516	1.12
52.01352	2.181819	1.146
52.01352	2.212122	1.1600001
52.01352	2.242425	1.1780001
52.01352	2.272728	1.2040001
52.01352	2.303031	1.2160001
