lat_bin,lon_bin,predicted
53.71,7.07,0.24929777271746498
53.71,7.52,1.3799017112780632
53.71,7.49,0.47358373998993597
53.71,7.44,0.47358373998993597
53.71,7.45,0.47358373998993597
53.71,7.46,0.47358373998993597
53.72,7.25,0.39666736713916495
53.72,7.28,0.48826933045274695
53.72,7.51,1.3799017112780632
53.72,7.44,0.47358373998993597
53.72,7.3,0.48826933045274695
53.72,7.24,0.39666736713916495
53.72,7.54,1.3799017112780632
53.72,7.52,1.3799017112780632
53.72,7.09,0.24929777271746498
53.72,7.26,0.39666736713916495
53.73,7.16,0.24929777271746498
53.73,7.11,0.24929777271746498
53.73,7.13,0.24929777271746498
53.73,7.1,0.24929777271746498
53.73,7.33,0.48826933045274695
53.73,7.31,0.48826933045274695
53.73,7.09,0.24929777271746498
53.73,7.3,0.48826933045274695
53.73,7.28,0.48826933045274695
53.73,7.17,0.39666736713916495
53.73,7.43,0.47358373998993597
53.73,7.22,0.39666736713916495
53.73,7.12,0.24929777271746498
53.73,7.55,1.3799017112780632
53.73,7.54,1.3799017112780632
53.74,7.28,0.48826933045274695
53.74,7.17,0.39666736713916495
53.74,7.12,0.24929777271746498
53.74,7.26,0.39666736713916495
53.74,7.16,0.24929777271746498
53.74,7.22,0.39666736713916495
53.74,7.25,0.39666736713916495
53.74,7.21,0.39666736713916495
53.74,7.18,0.39666736713916495
53.74,7.19,0.39666736713916495
53.74,7.29,0.48826933045274695
53.74,7.34,0.48826933045274695
53.74,7.31,0.48826933045274695
53.74,7.43,0.47358373998993597
53.74,7.39,0.47358373998993597
53.74,7.2,0.39666736713916495
53.74,7.35,0.48826933045274695
53.74,7.32,0.48826933045274695
53.74,7.24,0.39666736713916495
53.74,7.15,0.24929777271746498
53.74,7.27,0.39666736713916495
53.74,7.14,0.24929777271746498
53.74,7.42,0.47358373998993597
53.74,7.33,0.48826933045274695
53.74,7.23,0.39666736713916495
53.74,7.37,0.48826933045274695
53.74,7.36,0.48826933045274695
53.74,7.3,0.48826933045274695
53.75,7.36,0.48826933045274695
53.75,7.39,0.47358373998993597
53.75,7.35,0.48826933045274695
53.75,7.37,0.48826933045274695
53.75,7.42,0.47358373998993597
56.99,7.92,0.3527265038039376
56.99,7.86,0.3527265038039376
56.99,7.91,0.3527265038039376
56.99,7.87,0.3527265038039376
56.99,7.82,0.34186372035416585
57.0,7.82,0.34186372035416585
57.0,7.96,0.2284975821197577
57.0,7.91,0.3527265038039376
57.0,7.84,0.3527265038039376
57.0,7.88,0.3527265038039376
57.01,7.89,0.3527265038039376
57.01,7.87,0.3527265038039376
57.01,7.92,0.3527265038039376
57.01,7.77,0.34186372035416585
57.01,7.93,0.3527265038039376
57.01,7.91,0.3527265038039376
57.02,7.93,0.3527265038039376
57.03,7.95,0.2284975821197577
57.04,7.78,0.6599925308246519
57.04,7.98,0.3210612279495275
57.05,7.98,0.3210612279495275
57.06,7.76,0.6599925308246519
57.09,7.74,0.6599925308246519
57.11,7.78,2.405879578338552
57.11,7.69,2.419704306480581
57.11,7.7,2.419704306480581
57.11,7.76,2.405879578338552
57.12,7.79,2.405879578338552
57.12,7.8,2.405879578338552
57.12,7.81,2.405879578338552
57.13,7.85,1.3732651430581972
52.22,4.01,0.13120040335253527
52.22,4.0,0.13120040335253527
52.22,3.98,0.13120040335253527
52.23,3.96,0.13120040335253527
52.24,3.9,0.21069663975208883
52.24,3.95,0.27074080214456353
52.25,3.9,0.21069663975208883
52.25,4.03,0.27074080214456353
52.25,3.97,0.27074080214456353
52.25,3.91,0.21069663975208883
52.25,3.96,0.27074080214456353
52.25,3.92,0.21069663975208883
52.26,3.98,0.27074080214456353
52.26,3.9,0.21069663975208883
52.26,3.99,0.27074080214456353
52.26,3.96,0.27074080214456353
52.26,4.03,0.27074080214456353
52.26,3.94,0.21069663975208883
52.26,3.97,0.27074080214456353
52.26,3.92,0.21069663975208883
52.27,3.91,0.21069663975208883
52.27,3.99,0.27074080214456353
52.27,4.01,0.27074080214456353
52.27,4.01,0.27074080214456353
52.27,4.04,0.27074080214456353
52.27,4.0,0.27074080214456353
52.27,3.97,0.27074080214456353
52.27,3.96,0.27074080214456353
52.27,3.95,0.27074080214456353
52.27,4.03,0.27074080214456353
52.27,3.89,0.21069663975208883
52.28,4.04,0.27074080214456353
52.28,3.98,0.27074080214456353
52.28,4.01,0.27074080214456353
52.28,4.01,0.27074080214456353
52.28,3.96,0.27074080214456353
52.28,3.99,0.27074080214456353
52.28,3.88,0.21069663975208883
52.28,3.91,0.21069663975208883
52.28,3.89,0.21069663975208883
52.28,4.03,0.27074080214456353
52.28,3.95,0.27074080214456353
52.28,3.9,0.21069663975208883
52.28,3.97,0.27074080214456353
52.29,3.97,0.27074080214456353
52.29,4.01,0.27074080214456353
52.29,4.01,0.27074080214456353
52.29,4.04,0.27074080214456353
52.29,3.88,0.21069663975208883
52.29,3.98,0.27074080214456353
52.29,4.05,0.27074080214456353
52.29,3.92,0.21069663975208883
52.29,3.95,0.27074080214456353
52.29,3.9,0.21069663975208883
52.29,3.91,0.21069663975208883
52.3,4.07,0.264184284288721
52.3,4.04,0.27074080214456353
52.3,4.0,0.27074080214456353
52.3,3.93,0.21069663975208883
52.3,3.96,0.27074080214456353
52.3,3.99,0.27074080214456353
52.3,3.98,0.27074080214456353
52.3,3.89,0.21069663975208883
52.3,3.92,0.21069663975208883
52.3,3.95,0.27074080214456353
52.3,3.97,0.27074080214456353
52.3,4.03,0.27074080214456353
52.31,4.07,0.2772528482545579
52.31,4.03,0.41046277450771335
52.31,3.89,0.22863794469940327
52.31,3.93,0.22863794469940327
52.31,3.95,0.41046277450771335
52.31,3.98,0.41046277450771335
52.31,3.97,0.41046277450771335
52.31,3.96,0.41046277450771335
52.31,3.91,0.22863794469940327
52.31,3.94,0.22863794469940327
52.31,4.04,0.41046277450771335
52.31,3.92,0.22863794469940327
52.31,3.9,0.22863794469940327
52.32,3.96,0.41046277450771335
52.32,3.95,0.41046277450771335
52.32,4.01,0.41046277450771335
52.32,4.01,0.41046277450771335
52.32,3.92,0.22863794469940327
52.32,3.94,0.22863794469940327
52.32,3.97,0.41046277450771335
52.32,4.03,0.41046277450771335
52.32,3.93,0.22863794469940327
52.32,3.99,0.41046277450771335
52.32,3.98,0.41046277450771335
52.32,3.91,0.22863794469940327
52.32,4.04,0.41046277450771335
52.33,3.89,0.22863794469940327
52.33,3.98,0.41046277450771335
52.33,3.93,0.22863794469940327
52.33,3.97,0.41046277450771335
52.33,3.94,0.22863794469940327
52.33,4.0,0.41046277450771335
52.33,4.08,0.2772528482545579
52.33,4.08,0.2772528482545579
52.33,4.08,0.2772528482545579
52.33,4.08,0.2772528482545579
52.33,4.04,0.41046277450771335
52.33,3.91,0.22863794469940327
52.33,3.92,0.22863794469940327
52.33,4.05,0.41046277450771335
52.33,4.05,0.2772528482545579
52.33,4.01,0.41046277450771335
52.33,4.01,0.41046277450771335
52.33,3.99,0.41046277450771335
52.33,4.03,0.41046277450771335
52.33,4.09,0.2772528482545579
52.34,3.95,0.41046277450771335
52.34,4.05,0.41046277450771335
52.34,4.05,0.2772528482545579
52.34,4.03,0.41046277450771335
52.34,3.98,0.41046277450771335
52.34,4.07,0.2772528482545579
52.34,3.96,0.41046277450771335
52.34,3.91,0.22863794469940327
52.34,4.0,0.41046277450771335
52.34,3.94,0.22863794469940327
52.34,3.92,0.22863794469940327
52.34,4.04,0.41046277450771335
52.34,4.04,0.41046277450771335
52.34,4.04,0.41046277450771335
52.34,4.04,0.41046277450771335
52.34,4.01,0.41046277450771335
52.34,4.01,0.41046277450771335
52.34,3.99,0.41046277450771335
52.34,4.08,0.2772528482545579
52.34,3.97,0.41046277450771335
52.35,3.94,0.22863794469940327
52.35,3.69,0.8937327940162448
52.35,4.07,0.2772528482545579
52.35,3.64,0.8937327940162448
52.35,3.74,0.38446729123197554
52.35,3.96,0.41046277450771335
52.35,3.99,0.41046277450771335
52.35,3.92,0.22863794469940327
52.35,3.91,0.22863794469940327
52.35,3.97,0.41046277450771335
52.35,4.0,0.41046277450771335
52.35,4.05,0.2772528482545579
52.35,4.05,0.41046277450771335
52.35,4.01,0.41046277450771335
52.35,4.01,0.41046277450771335
52.35,4.01,0.41046277450771335
52.35,3.95,0.41046277450771335
52.35,4.03,0.41046277450771335
52.35,4.09,0.2772528482545579
52.35,3.9,0.22863794469940327
52.35,3.6,0.6066146237502497
52.35,4.04,0.41046277450771335
52.35,3.98,0.41046277450771335
52.36,4.0,0.41046277450771335
52.36,3.97,0.41046277450771335
52.36,3.93,0.22863794469940327
52.36,3.9,0.22863794469940327
52.36,4.03,0.41046277450771335
52.36,4.05,0.41046277450771335
52.36,4.05,0.2772528482545579
52.36,3.79,0.38446729123197554
52.36,3.94,0.22863794469940327
52.36,3.95,0.41046277450771335
52.36,4.08,0.2772528482545579
52.36,4.01,0.41046277450771335
52.36,4.01,0.41046277450771335
52.36,3.98,0.41046277450771335
52.36,3.91,0.22863794469940327
52.36,4.07,0.2772528482545579
52.36,3.96,0.41046277450771335
52.36,4.04,0.41046277450771335
52.36,3.99,0.41046277450771335
52.36,4.09,0.2772528482545579
52.36,4.09,0.2772528482545579
52.37,4.03,0.38461069469113807
52.37,4.04,0.38461069469113807
52.37,3.91,0.2634688706498598
52.37,4.07,0.306005130835142
52.37,3.97,0.38461069469113807
52.37,3.93,0.2634688706498598
52.37,4.0,0.38461069469113807
52.37,3.98,0.38461069469113807
52.37,4.01,0.38461069469113807
52.37,4.01,0.38461069469113807
52.37,3.95,0.38461069469113807
52.37,3.92,0.2634688706498598
52.37,3.99,0.38461069469113807
52.37,4.05,0.38461069469113807
52.37,4.05,0.306005130835142
52.37,4.08,0.306005130835142
52.37,4.08,0.306005130835142
52.37,4.08,0.306005130835142
52.37,4.08,0.306005130835142
52.37,3.96,0.38461069469113807
52.37,3.6,0.23869363188236126
52.38,3.93,0.2634688706498598
52.38,3.99,0.38461069469113807
52.38,4.05,0.38461069469113807
52.38,4.05,0.306005130835142
52.38,4.04,0.38461069469113807
52.38,3.94,0.2634688706498598
52.38,4.0,0.38461069469113807
52.38,3.95,0.38461069469113807
52.38,3.98,0.38461069469113807
52.38,3.6,0.23869363188236126
52.38,4.03,0.38461069469113807
52.38,3.91,0.2634688706498598
52.38,3.92,0.2634688706498598
52.38,4.01,0.38461069469113807
52.38,4.01,0.38461069469113807
52.39,3.95,0.38461069469113807
52.39,3.96,0.38461069469113807
52.39,3.96,0.38461069469113807
52.39,3.96,0.38461069469113807
52.39,3.96,0.38461069469113807
52.39,3.91,0.2634688706498598
52.39,4.01,0.38461069469113807
52.39,4.01,0.38461069469113807
52.39,4.01,0.38461069469113807
52.39,3.6,0.23869363188236126
52.39,4.07,0.306005130835142
52.39,4.07,0.306005130835142
52.39,4.07,0.306005130835142
52.39,4.07,0.306005130835142
52.39,4.05,0.306005130835142
52.39,4.05,0.38461069469113807
52.39,4.0,0.38461069469113807
52.39,4.0,0.38461069469113807
52.39,4.0,0.38461069469113807
52.39,4.0,0.38461069469113807
52.39,3.98,0.38461069469113807
52.39,3.97,0.38461069469113807
52.4,3.96,0.38461069469113807
52.4,3.93,0.2634688706498598
52.4,3.9,0.2634688706498598
52.4,4.01,0.38461069469113807
52.4,4.01,0.38461069469113807
52.4,3.99,0.38461069469113807
52.4,3.97,0.38461069469113807
52.4,4.0,0.38461069469113807
52.4,3.98,0.38461069469113807
52.4,3.95,0.38461069469113807
52.4,3.92,0.2634688706498598
52.4,4.03,0.38461069469113807
52.4,3.94,0.2634688706498598
52.41,3.98,0.38461069469113807
52.41,3.96,0.38461069469113807
52.41,3.94,0.2634688706498598
52.41,3.91,0.2634688706498598
52.41,3.6,0.23869363188236126
52.41,3.97,0.38461069469113807
52.41,4.03,0.38461069469113807
52.41,4.0,0.38461069469113807
52.42,3.89,0.2634688706498598
52.42,3.6,0.23869363188236126
52.43,3.95,0.38461069469113807
52.43,3.88,0.2634688706498598
52.43,4.0,0.38461069469113807
52.44,3.6,0.3664105413694466
52.44,3.88,0.17053067002121844
52.45,3.6,0.3664105413694466
52.45,3.94,0.17053067002121844
52.46,3.86,0.17053067002121844
52.46,3.94,0.17053067002121844
52.47,3.61,0.3664105413694466
52.47,3.86,0.17053067002121844
52.48,3.95,0.2679142245246447
52.49,3.84,0.17053067002121844
52.49,3.87,0.17053067002121844
52.49,3.62,0.3043889451999039
52.5,3.95,0.2679142245246447
52.5,3.62,0.3043889451999039
52.51,3.83,0.2212514285804869
52.51,3.63,0.3267451648483955
52.51,3.95,0.13400491609164172
52.52,3.64,0.3267451648483955
52.52,3.95,0.13400491609164172
52.53,3.82,0.2212514285804869
52.54,3.95,0.13400491609164172
52.54,3.64,0.3267451648483955
52.55,3.64,0.3267451648483955
52.55,3.94,0.31876803080566884
52.55,3.82,0.2212514285804869
52.55,3.95,0.13400491609164172
52.56,3.81,0.2212514285804869
52.56,3.64,0.3267451648483955
52.57,3.64,0.8621165343112288
52.57,3.94,0.14044155985944642
52.58,3.81,0.13539730353087784
52.59,3.82,0.13539730353087784
52.59,3.64,0.8621165343112288
52.59,3.93,0.14044155985944642
52.59,3.94,0.14044155985944642
52.6,3.82,0.13539730353087784
52.61,3.93,0.14044155985944642
52.61,3.81,0.13539730353087784
52.62,3.81,0.13539730353087784
52.63,3.64,0.8621165343112288
52.64,3.8,0.17571669656390113
52.67,3.78,0.17571669656390113
52.68,3.78,0.17571669656390113
52.7,3.77,0.17571669656390113
52.7,3.76,0.17571669656390113
52.72,3.75,0.48925455113322963
52.73,3.85,0.30478013655786507
52.79,3.73,2.0434224727978587
55.39,5.44,0.37814375648330545
58.01,4.99,0.28067330130083223
58.02,4.99,0.28067330130083223
58.03,4.99,0.28067330130083223
58.05,4.98,0.32541300577989657
58.06,4.97,0.32541300577989657
58.07,4.97,0.32541300577989657
55.52,5.17,0.3978970129760721
55.52,5.13,1.0559364688046304
58.08,4.95,0.32541300577989657
58.08,4.94,0.33955844008257347
58.08,4.96,0.32541300577989657
55.54,5.03,0.3827218169605448
55.54,5.15,1.0559364688046304
55.54,5.17,0.3978970129760721
55.54,5.21,0.3978970129760721
55.54,5.13,1.0559364688046304
55.54,5.11,1.0559364688046304
55.54,5.05,1.0559364688046304
55.54,5.05,0.3827218169605448
55.54,5.14,1.0559364688046304
55.54,5.09,1.0559364688046304
55.54,5.09,1.0559364688046304
55.54,5.18,0.3978970129760721
55.54,5.16,1.0559364688046304
55.54,5.04,0.3827218169605448
55.54,5.07,1.0559364688046304
55.54,5.12,1.0559364688046304
55.54,5.08,1.0559364688046304
55.54,5.19,0.3978970129760721
55.55,5.07,1.0559364688046304
55.55,5.2,0.3978970129760721
55.55,5.16,1.0559364688046304
55.56,5.14,1.0559364688046304
55.56,5.08,1.0559364688046304
55.56,5.07,1.0559364688046304
55.56,5.05,1.0559364688046304
55.56,5.05,0.3827218169605448
55.56,5.09,1.0559364688046304
55.56,5.09,1.0559364688046304
55.56,5.04,0.3827218169605448
55.56,5.01,0.3827218169605448
55.56,5.01,0.3827218169605448
55.56,5.03,0.3827218169605448
55.57,5.12,0.7835072722627338
55.58,5.12,0.7835072722627338
55.58,5.18,0.41096985697577615
55.58,5.15,0.7835072722627338
55.58,5.19,0.41096985697577615
55.58,5.16,0.7835072722627338
55.58,5.11,0.7835072722627338
55.58,5.14,0.7835072722627338
58.14,0.79,0.46265988689787024
58.14,0.78,0.46265988689787024
58.15,0.8,0.46265988689787024
58.15,0.81,0.46265988689787024
58.15,0.79,0.46265988689787024
55.6,5.14,0.7835072722627338
58.16,0.82,0.46265988689787024
55.61,5.13,0.7835072722627338
55.61,5.08,0.7835072722627338
55.61,5.11,0.7835072722627338
55.61,5.12,0.7835072722627338
58.17,0.85,0.4526145751767535
55.62,5.04,2.0423484149944198
55.62,5.09,0.7835072722627338
55.62,5.09,0.7835072722627338
55.62,5.11,0.7835072722627338
55.62,5.08,0.7835072722627338
55.62,4.99,2.0423484149944198
55.62,5.07,0.7835072722627338
55.62,4.98,2.0423484149944198
58.18,0.83,0.4877743323627089
58.18,0.86,0.4526145751767535
58.2,0.84,0.4526145751767535
58.2,0.85,0.4526145751767535
58.2,0.87,0.4526145751767535
58.21,0.87,0.4526145751767535
58.22,0.86,0.4526145751767535
58.23,0.85,0.4526145751767535
58.23,0.84,0.4526145751767535
58.24,0.82,0.39165784841876705
58.24,0.83,0.39165784841876705
58.25,0.81,0.39165784841876705
58.26,0.79,0.39165784841876705
58.26,0.78,0.39165784841876705
53.15,4.01,0.42060421127861447
53.15,4.03,0.42060421127861447
58.27,0.77,0.39165784841876705
53.16,4.05,0.9151964396793314
53.16,4.05,0.42060421127861447
58.28,0.76,0.39165784841876705
58.28,0.75,0.39165784841876705
58.28,0.75,0.39165784841876705
58.28,0.75,0.39165784841876705
58.28,0.75,0.39165784841876705
58.28,0.74,0.39165784841876705
58.28,0.73,0.39165784841876705
53.17,4.07,0.3563992060651336
58.29,0.72,0.5711989580291894
58.29,0.72,0.5711989580291894
58.29,0.72,0.5711989580291894
58.29,0.72,0.5711989580291894
58.29,0.71,0.5711989580291894
58.29,0.71,0.5711989580291894
58.29,0.71,0.5711989580291894
58.29,0.71,0.5711989580291894
58.29,0.7,0.5711989580291894
53.18,4.09,0.3563992060651336
53.18,4.08,0.3563992060651336
58.3,0.68,0.5711989580291894
58.3,0.67,0.5711989580291894
53.19,4.09,0.3563992060651336
58.31,0.65,0.3074344395763881
58.31,0.66,0.3074344395763881
53.2,4.11,0.3563992060651336
58.32,0.63,0.3074344395763881
53.21,4.12,0.3563992060651336
58.33,0.59,0.49903018403617705
58.33,0.53,0.49903018403617705
53.22,4.23,0.3793652375619482
53.22,4.22,0.3793652375619482
53.22,4.12,0.3563992060651336
53.22,4.24,0.3793652375619482
58.34,0.51,0.49903018403617705
58.34,0.27,0.6981580279039012
58.34,0.48,0.40976344906453255
58.34,0.49,0.40976344906453255
58.34,0.5,0.49903018403617705
53.23,4.26,0.3793652375619482
53.23,4.26,0.3793652375619482
53.23,4.25,0.3793652375619482
58.35,0.22,0.6981580279039012
58.35,0.39,0.40976344906453255
58.35,0.41,0.40976344906453255
58.35,0.21,0.6981580279039012
58.35,0.34,1.152290891932034
58.35,0.44,0.40976344906453255
58.35,0.47,0.40976344906453255
53.24,4.28,0.4403855100749179
53.24,4.29,0.4403855100749179
53.24,4.18,1.7999475888194987
53.24,4.11,0.31313712236864705
58.36,0.23,0.6981580279039012
58.36,0.36,1.152290891932034
58.36,0.22,0.6981580279039012
53.25,4.3,0.4403855100749179
53.25,4.11,0.31313712236864705
53.26,4.11,0.31313712236864705
53.26,4.33,0.4403855100749179
53.26,4.32,0.4403855100749179
53.27,4.34,0.4403855100749179
53.28,4.36,0.4403855100749179
53.29,4.44,0.6642382085585231
53.29,4.43,0.6642382085585231
53.29,4.38,0.4403855100749179
53.29,4.37,0.4403855100749179
53.3,4.09,0.31313712236864705
53.3,4.4,0.6642382085585231
53.3,4.42,0.6642382085585231
53.3,4.43,0.6642382085585231
53.31,4.4,1.2518003233538586
53.31,4.41,1.2518003233538586
53.32,4.63,0.3791631584989909
53.33,4.09,0.7517221439418694
53.33,4.66,0.3791631584989909
53.34,4.69,0.3791631584989909
53.35,4.73,0.3669681250221789
53.36,4.79,0.3669681250221789
53.36,4.76,0.3669681250221789
58.48,3.94,0.7175816835551153
53.37,4.82,0.3995299059664494
58.49,3.94,0.7175816835551153
58.5,3.94,0.7175816835551153
53.39,4.91,0.4287683933333124
53.39,4.91,0.4287683933333124
53.39,4.91,0.4287683933333124
53.39,4.91,0.4287683933333124
53.39,4.9,0.4287683933333124
53.39,4.9,0.4287683933333124
53.39,4.9,0.4287683933333124
53.39,4.9,0.4287683933333124
58.51,3.94,3.595347294256356
58.51,3.95,0.7291611476967934
53.4,4.93,0.4287683933333124
53.4,4.93,0.4287683933333124
53.4,4.93,0.4287683933333124
53.4,4.93,0.4287683933333124
53.4,4.96,0.3032922358610442
53.4,4.96,0.3032922358610442
53.4,4.96,0.3032922358610442
53.4,4.96,0.3032922358610442
53.41,4.96,0.3032922358610442
53.41,4.96,0.3032922358610442
53.41,4.96,0.3032922358610442
53.41,4.96,0.3032922358610442
53.41,4.99,0.3032922358610442
53.41,4.99,0.3032922358610442
53.41,4.99,0.3032922358610442
53.41,4.99,0.3032922358610442
53.41,5.0,0.3032922358610442
53.41,5.0,0.3032922358610442
53.41,5.0,0.3032922358610442
53.41,5.0,0.3032922358610442
53.41,4.98,0.3032922358610442
53.41,4.98,0.3032922358610442
53.41,4.98,0.3032922358610442
53.41,4.98,0.3032922358610442
53.42,5.03,0.3032922358610442
53.42,5.03,0.3032922358610442
53.42,5.03,0.3032922358610442
53.42,5.03,0.3032922358610442
53.43,5.12,0.31094629938303514
53.43,5.11,0.31094629938303514
53.43,5.11,0.31094629938303514
53.43,5.11,0.31094629938303514
53.43,5.11,0.31094629938303514
53.43,5.08,0.31094629938303514
53.43,5.08,0.31094629938303514
53.43,5.08,0.31094629938303514
53.43,5.08,0.31094629938303514
53.43,5.07,0.31094629938303514
53.43,5.07,0.31094629938303514
53.43,5.07,0.31094629938303514
53.43,5.07,0.31094629938303514
53.44,5.14,0.153203178154528
53.45,5.17,0.18232725213907489
53.45,5.2,0.18232725213907489
53.45,5.19,0.18232725213907489
53.46,5.22,0.18232725213907489
53.47,5.18,0.18232725213907489
53.47,5.19,0.18232725213907489
53.48,5.19,0.18232725213907489
53.48,5.19,0.18232725213907489
53.48,5.19,0.18232725213907489
53.48,5.19,0.18232725213907489
53.49,5.19,0.18232725213907489
53.49,5.21,0.18232725213907489
53.49,5.2,0.18232725213907489
53.52,4.37,0.5271149089648017
51.2,1.62,0.23703363677842187
51.2,1.63,0.23703363677842187
51.2,1.65,0.23703363677842187
51.21,1.62,0.23703363677842187
51.21,1.63,0.23703363677842187
51.21,1.66,0.23703363677842187
51.21,1.65,0.23703363677842187
51.22,1.66,0.23703363677842187
51.22,1.63,0.23703363677842187
51.23,1.66,0.23703363677842187
51.23,1.64,0.23703363677842187
51.24,1.66,0.14937481629287866
51.24,1.65,0.14937481629287866
51.01,1.61,0.3203913425760627
51.01,1.59,0.3203913425760627
51.01,1.6,0.3203913425760627
51.01,1.63,0.6897031285656509
51.01,1.62,0.6897031285656509
51.02,1.61,0.3203913425760627
51.02,1.63,0.6897031285656509
51.02,1.65,0.6897031285656509
51.02,1.64,0.6897031285656509
51.02,1.62,0.6897031285656509
51.03,1.63,0.6897031285656509
51.03,1.64,0.6897031285656509
51.03,1.66,0.6897031285656509
51.04,1.66,0.32815836698127543
51.04,1.61,0.279367079699499
51.04,1.6,0.279367079699499
51.04,1.58,0.279367079699499
51.04,1.62,0.32815836698127543
51.04,1.64,0.32815836698127543
51.04,1.65,0.32815836698127543
51.05,1.58,0.279367079699499
51.05,1.65,0.32815836698127543
51.05,1.59,0.279367079699499
51.05,1.64,0.32815836698127543
51.05,1.67,0.32815836698127543
51.05,1.63,0.32815836698127543
51.05,1.66,0.32815836698127543
51.06,1.66,0.32815836698127543
51.06,1.68,0.32815836698127543
51.06,1.67,0.32815836698127543
51.06,1.64,0.32815836698127543
51.06,1.59,0.279367079699499
51.07,1.7,0.32815836698127543
51.07,1.67,0.32815836698127543
51.07,1.69,0.32815836698127543
51.07,1.59,0.279367079699499
51.08,1.68,0.32815836698127543
51.08,1.61,0.279367079699499
51.08,1.7,0.32815836698127543
51.08,1.71,0.32815836698127543
51.09,1.72,0.32815836698127543
51.09,1.61,0.279367079699499
51.09,1.73,0.7852536588159066
51.1,1.61,0.279367079699499
51.1,1.74,0.7852536588159066
51.11,1.73,0.4365847485986621
51.11,1.61,0.18576617319361324
51.12,1.71,0.1760493400544552
51.13,1.63,0.1760493400544552
51.13,1.62,0.1760493400544552
51.14,1.62,0.1760493400544552
51.15,1.62,0.1760493400544552
51.15,1.65,0.1760493400544552
51.16,1.66,0.1760493400544552
51.16,1.65,0.1760493400544552
51.16,1.61,0.18576617319361324
51.17,1.63,0.23703363677842187
51.17,1.62,0.23703363677842187
51.17,1.64,0.23703363677842187
51.17,1.61,0.2799046345508105
51.18,1.61,0.2799046345508105
51.18,1.63,0.23703363677842187
51.18,1.64,0.23703363677842187
51.19,1.62,0.23703363677842187
51.19,1.63,0.23703363677842187
51.19,1.64,0.23703363677842187
51.19,1.65,0.23703363677842187
51.19,1.61,0.2799046345508105
53.88,5.36,0.2019877083251464
53.89,5.36,0.2019877083251464
53.9,6.05,0.7099089881781043
53.9,6.06,0.2058877244968382
53.9,6.07,0.2058877244968382
53.9,6.08,0.2058877244968382
53.9,6.09,0.2058877244968382
53.9,0.27,0.3825656733062101
53.91,6.24,0.28352692061123136
53.91,0.23,0.35820755407996385
53.91,6.22,0.28352692061123136
53.91,6.1,0.16443865368627847
53.91,5.37,0.1584500297385859
53.91,6.26,0.28352692061123136
53.91,6.06,0.16443865368627847
53.92,0.04,0.37400314790684525
53.92,0.2,0.35820755407996385
53.92,6.06,0.16443865368627847
53.92,6.24,0.28352692061123136
53.92,0.05,0.37400314790684525
53.92,6.1,0.16443865368627847
53.92,5.38,0.1584500297385859
53.92,6.22,0.28352692061123136
53.92,0.28,0.6024511547163012
53.92,0.25,0.35820755407996385
53.92,0.26,0.35820755407996385
53.92,6.26,0.28352692061123136
53.92,0.24,0.35820755407996385
53.92,6.12,0.16443865368627847
53.92,6.07,0.16443865368627847
53.92,6.08,0.16443865368627847
53.93,6.05,0.21533178029716887
53.93,0.24,0.35820755407996385
53.93,0.27,0.35820755407996385
53.93,0.01,0.37400314790684525
53.93,6.08,0.16443865368627847
53.93,6.04,0.21533178029716887
53.93,6.29,0.2764867343393569
53.93,6.03,0.21533178029716887
53.93,6.02,0.21533178029716887
53.93,0.19,0.35820755407996385
53.93,6.01,0.21533178029716887
53.94,5.39,0.2578924664152844
53.94,6.17,0.28352692061123136
53.94,6.18,0.28352692061123136
53.94,6.08,0.16443865368627847
53.94,0.19,0.35820755407996385
51.39,1.83,0.2410514272762339
51.39,1.77,0.2410514272762339
51.39,1.78,0.2410514272762339
51.39,1.76,0.2410514272762339
51.39,1.82,0.2410514272762339
53.95,6.07,0.16443865368627847
53.95,6.05,0.21533178029716887
53.95,0.18,0.35820755407996385
53.95,6.06,0.16443865368627847
53.95,6.23,0.28352692061123136
53.95,6.3,0.2764867343393569
53.95,6.04,0.21533178029716887
53.95,6.08,0.16443865368627847
53.95,6.19,0.28352692061123136
51.4,1.8,0.2410514272762339
51.4,1.78,0.2410514272762339
51.4,1.79,0.2410514272762339
51.4,1.76,0.2410514272762339
51.4,1.81,0.2410514272762339
51.4,1.82,0.2410514272762339
53.96,6.17,0.28352692061123136
53.96,6.14,0.16443865368627847
53.96,5.41,0.2578924664152844
53.96,6.18,0.28352692061123136
53.96,6.2,0.28352692061123136
53.96,6.03,0.21533178029716887
53.96,6.04,0.21533178029716887
53.96,0.12,0.2765660330530054
53.96,6.05,0.21533178029716887
53.96,6.16,0.16443865368627847
53.96,6.08,0.16443865368627847
53.96,6.06,0.16443865368627847
53.96,0.13,0.2765660330530054
53.96,0.17,0.35820755407996385
53.96,6.07,0.16443865368627847
51.41,1.81,0.2410514272762339
51.41,1.82,0.2410514272762339
51.41,1.77,0.2410514272762339
51.41,1.8,0.2410514272762339
51.41,1.83,0.2410514272762339
51.41,1.45,1.8509785128207434
51.41,1.46,1.8509785128207434
51.41,1.78,0.2410514272762339
53.97,5.43,0.16490296575172791
53.97,6.18,0.4924978786476828
53.97,6.32,0.251728113384201
53.97,5.44,0.16490296575172791
53.97,6.06,0.22716197528561352
53.97,0.19,0.2053316054434468
51.42,1.79,0.2410514272762339
51.42,1.83,0.2410514272762339
51.42,1.84,0.32092757468447636
