,date,lat_bin,lon_bin,Element,Element_value,Element_dis,Element_greater_than_max
139583,2015-02-16,5434,798,zinc,43500.0,87.66997209899132,1.0
139584,2015-02-16,5434,800,zinc,43500.0,87.68344626682615,1.0
139585,2015-02-16,5434,758,zinc,43500.0,88.528182696886,1.0
139586,2015-02-16,5434,788,zinc,43500.0,87.68344626682615,1.0
139587,2015-02-16,5434,529,zinc,43500.0,126.40931928431874,1.0
139588,2015-02-16,5434,784,zinc,43500.0,87.72654969044346,1.0
139589,2015-02-16,5434,787,zinc,43500.0,87.69220336520269,1.0
139590,2015-02-16,5434,520,zinc,43500.0,128.65557457342774,1.0
139591,2015-02-16,5434,799,zinc,43500.0,87.67603573088336,1.0
139592,2015-02-16,5434,542,zinc,43500.0,123.2294522236254,1.0
139593,2015-02-16,5179,306,lead,1210.0,51.39457269444507,0.0
139594,2015-02-16,5179,313,lead,1210.0,52.76058463586409,0.0
139595,2015-02-16,5435,799,zinc,43500.0,87.07574230681912,1.0
139596,2015-02-16,5435,795,zinc,43500.0,87.05946417475661,1.0
139597,2015-02-16,5435,753,zinc,43500.0,88.19167451482262,1.0
139598,2015-02-16,5435,757,zinc,43500.0,87.98250904228671,1.0
139599,2015-02-16,5435,756,zinc,43500.0,88.03283459817716,1.0
139600,2015-02-16,5435,788,zinc,43500.0,87.08320209999096,1.0
139601,2015-02-16,5435,797,zinc,43500.0,87.06489055708666,1.0
139602,2015-02-16,5435,790,zinc,43500.0,87.06963836408671,1.0
139603,2015-02-16,5435,781,zinc,43500.0,87.17334723832636,1.0
139604,2015-02-16,5435,792,zinc,43500.0,87.06149910778258,1.0
139605,2015-02-16,5435,800,zinc,43500.0,87.08320209999096,1.0
139606,2015-02-16,5435,793,zinc,43500.0,87.05946417475661,1.0
139607,2015-02-16,5435,755,zinc,43500.0,88.08447224253014,1.0
139608,2015-02-16,5435,545,zinc,43500.0,122.07080631312029,1.0
139609,2015-02-16,5435,789,zinc,43500.0,87.07574230681912,1.0
139610,2015-02-16,5435,783,zinc,43500.0,87.14082441377641,1.0
139611,2015-02-16,5435,798,zinc,43500.0,87.06963836408671,1.0
139612,2015-02-16,5435,754,zinc,43500.0,88.13741966812329,1.0
139613,2015-02-16,5180,315,lead,1210.0,53.66914413503677,0.0
139614,2015-02-16,5180,240,lead,1210.0,45.04440942375792,0.0
139615,2015-02-16,5180,317,lead,1210.0,54.08014676854511,0.0
139616,2015-02-16,5180,232,lead,840.0,45.055297596429824,0.0
139617,2015-02-16,5436,750,zinc,43500.0,87.77045188436378,1.0
139618,2015-02-16,5436,788,zinc,43500.0,86.48296017135998,1.0
139619,2015-02-16,5436,790,zinc,43500.0,86.46930562440494,1.0
139620,2015-02-16,5436,799,zinc,43500.0,86.47545043746311,1.0
139621,2015-02-16,5436,791,zinc,43500.0,86.46452602331578,1.0
139622,2015-02-16,5436,798,zinc,43500.0,86.46930562440494,1.0
139623,2015-02-16,5436,795,zinc,43500.0,86.45906329839097,1.0
139624,2015-02-16,5436,782,zinc,43500.0,86.55665748698955,1.0
139625,2015-02-16,5436,787,zinc,43500.0,86.49183447041054,1.0
139626,2015-02-16,5436,752,zinc,43500.0,87.65467883049767,1.0
139627,2015-02-16,5436,783,zinc,43500.0,86.54096795014478,1.0
139628,2015-02-16,5436,786,zinc,43500.0,86.50207291445795,1.0
139629,2015-02-16,5436,785,zinc,43500.0,86.5136750189744,1.0
139630,2015-02-16,5436,797,zinc,43500.0,86.46452602331578,1.0
139631,2015-02-16,5436,793,zinc,43500.0,86.45906329839097,1.0
139632,2015-02-16,5436,789,zinc,43500.0,86.47545043746311,1.0
139633,2015-02-16,5436,796,zinc,43500.0,86.46111186070158,1.0
139634,2015-02-16,5436,751,zinc,43500.0,87.71191136564998,1.0
139635,2015-02-16,5436,753,zinc,43500.0,87.598756843789,1.0
139636,2015-02-16,5436,800,zinc,43500.0,86.48296017135998,1.0
139637,2015-02-16,5436,784,zinc,43500.0,86.52664023517444,1.0
139638,2015-02-16,5436,544,zinc,43500.0,121.87787931943834,1.0
139639,2015-02-16,5436,794,zinc,43500.0,86.45838043349643,1.0
139640,2015-02-16,5436,547,zinc,43500.0,121.15361497005382,1.0
139641,2015-02-16,5181,323,lead,1210.0,55.843074455634564,0.0
139642,2015-02-16,5181,315,lead,1210.0,54.17215197873968,0.0
139643,2015-02-16,5181,318,lead,1210.0,54.785541431472296,0.0
139644,2015-02-16,5437,797,zinc,43500.0,85.86416206119443,1.0
139645,2015-02-16,5437,522,zinc,43500.0,126.90281603694206,1.0
139646,2015-02-16,5437,793,zinc,43500.0,85.85866248555459,1.0
139647,2015-02-16,5437,787,zinc,43500.0,85.8916546551372,1.0
139648,2015-02-16,5437,751,zinc,43500.0,87.11983846180955,1.0
139649,2015-02-16,5437,794,zinc,43500.0,85.85797501382011,1.0
139650,2015-02-16,5437,788,zinc,43500.0,85.88272052786299,1.0
139651,2015-02-16,5437,799,zinc,43500.0,85.87516015541964,1.0
139652,2015-02-16,5437,798,zinc,43500.0,85.86897390081991,1.0
139653,2015-02-16,5437,549,zinc,43500.0,120.236588004542,1.0
139654,2015-02-16,5437,791,zinc,43500.0,85.86416206119443,1.0
139655,2015-02-16,5437,784,zinc,43500.0,85.92669494949219,1.0
139656,2015-02-16,5437,749,zinc,43500.0,87.23899916400005,1.0
139657,2015-02-16,5437,790,zinc,43500.0,85.86897390081991,1.0
139658,2015-02-16,5437,789,zinc,43500.0,85.87516015541964,1.0
139659,2015-02-16,5182,242,lead,1210.0,46.26907771393493,0.0
139660,2015-02-16,5182,220,lead,840.0,46.328078148436006,0.0
139661,2015-02-16,5182,231,lead,840.0,46.244850629790776,0.0
139662,2015-02-16,5182,332,lead,1210.0,58.32293883425358,0.0
139663,2015-02-16,5182,326,lead,1210.0,56.98172167860456,0.0
139664,2015-02-16,5438,790,zinc,43500.0,85.26864321479168,1.0
139665,2015-02-16,5438,787,zinc,43500.0,85.29147801486508,1.0
139666,2015-02-16,5438,785,zinc,43500.0,85.31361501195352,1.0
139667,2015-02-16,5438,793,zinc,43500.0,85.25826173758811,1.0
139668,2015-02-16,5438,792,zinc,43500.0,85.2603381341971,1.0
139669,2015-02-16,5438,789,zinc,43500.0,85.27487149420828,1.0
139670,2015-02-16,5438,791,zinc,43500.0,85.26379868279628,1.0
139671,2015-02-16,5438,797,zinc,43500.0,85.26379868279628,1.0
139672,2015-02-16,5438,784,zinc,43500.0,85.3267561354778,1.0
139673,2015-02-16,5438,505,zinc,43500.0,130.86143092308797,1.0
139674,2015-02-16,5438,539,zinc,43500.0,122.23887951070101,1.0
139675,2015-02-16,5438,798,zinc,43500.0,85.26864321479168,1.0
139676,2015-02-16,5438,537,zinc,43500.0,122.73210886470983,1.0
139677,2015-02-16,5438,788,zinc,43500.0,85.28248321774828,1.0
139678,2015-02-16,5438,796,zinc,43500.0,85.2603381341971,1.0
139679,2015-02-16,5438,786,zinc,43500.0,85.30185544785303,1.0
139680,2015-02-16,5438,794,zinc,43500.0,85.25756959414284,1.0
139681,2015-02-16,5438,544,zinc,43500.0,121.01406727071715,1.0
139682,2015-02-16,5438,799,zinc,43500.0,85.27487149420828,1.0
139683,2015-02-16,5183,232,lead,840.0,46.85554113469774,0.0
139684,2015-02-16,5183,218,lead,840.0,46.98091293504492,0.0
139685,2015-02-16,5183,335,lead,1210.0,59.483185111197244,0.0
139686,2015-02-16,5183,319,lead,1210.0,55.99024071242829,0.0
139687,2015-02-16,5183,311,lead,1210.0,54.407024278257644,0.0
139688,2015-02-16,5183,404,lead,1210.0,78.09589203846366,0.0
139689,2015-02-16,5183,251,lead,1210.0,47.12378652724129,0.0
139690,2015-02-16,5183,405,lead,1210.0,78.39567591953447,0.0
139691,2015-02-16,5439,798,zinc,43500.0,84.66831358839106,1.0
139692,2015-02-16,5439,787,zinc,43500.0,84.69130461709585,1.0
139693,2015-02-16,5439,788,zinc,43500.0,84.68224829063462,1.0
139694,2015-02-16,5439,796,zinc,43500.0,84.65995166566083,1.0
139695,2015-02-16,5439,554,zinc,43500.0,118.16316930871123,1.0
139696,2015-02-16,5439,790,zinc,43500.0,84.66831358839106,1.0
139697,2015-02-16,5439,799,zinc,43500.0,84.67458448830219,1.0
139698,2015-02-16,5439,794,zinc,43500.0,84.65716417446566,1.0
139699,2015-02-16,5439,789,zinc,43500.0,84.67458448830219,1.0
139700,2015-02-16,5439,786,zinc,43500.0,84.70175302083354,1.0
139701,2015-02-16,5439,797,zinc,43500.0,84.66343590054055,1.0
139702,2015-02-16,5439,795,zinc,43500.0,84.65786105587249,1.0
139703,2015-02-16,5439,523,zinc,43500.0,125.82223737141224,1.0
139704,2015-02-16,5439,791,zinc,43500.0,84.66343590054055,1.0
139705,2015-02-16,5439,793,zinc,43500.0,84.65786105587249,1.0
139706,2015-02-16,5439,785,zinc,43500.0,84.71359298654582,1.0
139707,2015-02-16,5439,555,zinc,43500.0,117.92381968338702,1.0
139708,2015-02-16,5439,792,zinc,43500.0,84.65995166566083,1.0
139709,2015-02-16,5184,317,lead,1210.0,56.08858100260843,0.0
139710,2015-02-16,5184,313,lead,1210.0,55.30422107784889,0.0
139711,2015-02-16,5184,316,lead,1210.0,55.88976529349125,0.0
139712,2015-02-16,5184,234,lead,1210.0,47.44531054222136,0.0
139713,2015-02-16,5184,319,lead,1210.0,56.49154900314425,0.0
139714,2015-02-16,5440,545,zinc,43500.0,119.91089816042796,1.0
139715,2015-02-16,5440,796,zinc,43500.0,84.05956546778681,1.0
139716,2015-02-16,5440,556,zinc,43500.0,117.24683664484208,1.0
139717,2015-02-16,5440,800,zinc,43500.0,84.08201579755654,1.0
139718,2015-02-16,5440,526,zinc,43500.0,124.64796348982813,1.0
139719,2015-02-16,5440,537,zinc,43500.0,121.88533791340839,1.0
139720,2015-02-16,5440,798,zinc,43500.0,84.06798504431862,1.0
139721,2015-02-16,5440,789,zinc,43500.0,84.074299173158,1.0
139722,2015-02-16,5440,544,zinc,43500.0,120.15604355421637,1.0
139723,2015-02-16,5440,799,zinc,43500.0,84.074299173158,1.0
139724,2015-02-16,5440,785,zinc,43500.0,84.11357643163821,1.0
139725,2015-02-16,5440,797,zinc,43500.0,84.06307372719964,1.0
139726,2015-02-16,5440,795,zinc,43500.0,84.05746044182754,1.0
139727,2015-02-16,5440,788,zinc,43500.0,84.08201579755654,1.0
139728,2015-02-16,5185,337,lead,1210.0,60.885159264887506,0.0
139729,2015-02-16,5185,217,lead,840.0,48.208438877443136,0.0
139730,2015-02-16,5185,318,lead,1210.0,56.794243188035345,0.0
139731,2015-02-16,5441,794,zinc,43500.0,83.45635333511142,1.0
139732,2015-02-16,5441,523,zinc,43500.0,125.00045811369505,1.0
139733,2015-02-16,5441,788,zinc,43500.0,83.48178579101602,1.0
139734,2015-02-16,5441,556,zinc,43500.0,116.81013006391198,1.0
139735,2015-02-16,5441,798,zinc,43500.0,83.46765760592763,1.0
139736,2015-02-16,5441,796,zinc,43500.0,83.45917954641648,1.0
139737,2015-02-16,5441,795,zinc,43500.0,83.45705989691379,1.0
139738,2015-02-16,5441,789,zinc,43500.0,83.47401558525156,1.0
139739,2015-02-16,5441,797,zinc,43500.0,83.46271217591384,1.0
139740,2015-02-16,5441,559,zinc,43500.0,116.09172754437381,1.0
139741,2015-02-16,5441,525,zinc,43500.0,124.49006721139746,1.0
139742,2015-02-16,5186,233,lead,1210.0,48.65585666859391,0.0
139743,2015-02-16,5186,324,lead,1210.0,58.519207379121255,0.0
139744,2015-02-16,5186,341,lead,1210.0,62.2810942293139,0.0
139745,2015-02-16,5442,789,zinc,43500.0,82.87373376211573,1.0
139746,2015-02-16,5442,538,zinc,43500.0,120.79450276140778,1.0
139747,2015-02-16,5442,562,zinc,43500.0,114.93772984245899,1.0
139748,2015-02-16,5442,788,zinc,43500.0,82.88155832503521,1.0
139749,2015-02-16,5442,793,zinc,43500.0,82.85665942263354,1.0
139750,2015-02-16,5442,509,zinc,43500.0,128.2211795289152,1.0
139751,2015-02-16,5442,523,zinc,43500.0,124.59187489416996,1.0
139752,2015-02-16,5442,785,zinc,43500.0,82.91356020837928,1.0
139753,2015-02-16,5442,547,zinc,43500.0,118.56503748708883,1.0
139754,2015-02-16,5442,798,zinc,43500.0,82.86733129724793,1.0
139755,2015-02-16,5442,525,zinc,43500.0,124.0799292172165,1.0
139756,2015-02-16,5442,800,zinc,43500.0,82.88155832503521,1.0
139757,2015-02-16,5442,797,zinc,43500.0,82.86235126020337,1.0
139758,2015-02-16,5442,795,zinc,43500.0,82.85665942263354,1.0
139759,2015-02-16,5187,343,lead,1210.0,63.21492656980832,0.0
139760,2015-02-16,5443,795,zinc,43500.0,82.25625902053446,1.0
139761,2015-02-16,5443,796,zinc,43500.0,82.25840855740378,1.0
139762,2015-02-16,5443,794,zinc,43500.0,82.25554249575723,1.0
139763,2015-02-16,5443,785,zinc,43500.0,82.31356078621056,1.0
139764,2015-02-16,5443,797,zinc,43500.0,82.26199099398498,1.0
139765,2015-02-16,5443,788,zinc,43500.0,82.28133345521414,1.0
139766,2015-02-16,5443,792,zinc,43500.0,82.25840855740378,1.0
139767,2015-02-16,5443,789,zinc,43500.0,82.27345374237979,1.0
139768,2015-02-16,5443,799,zinc,43500.0,82.27345374237979,1.0
139769,2015-02-16,5188,324,lead,1210.0,59.51695584355863,0.0
139770,2015-02-16,5188,231,lead,840.0,49.84628108012837,0.0
139771,2015-02-16,5188,348,lead,1210.0,64.8617198697382,0.0
139772,2015-02-16,5444,798,zinc,43500.0,81.66668216867757,1.0
139773,2015-02-16,5444,800,zinc,43500.0,81.68111123878491,1.0
139774,2015-02-16,5444,796,zinc,43500.0,81.6580235023157,1.0
139775,2015-02-16,5444,564,zinc,43500.0,113.5832255439012,1.0
139776,2015-02-16,5444,799,zinc,43500.0,81.67317556580659,1.0
139777,2015-02-16,5444,526,zinc,43500.0,123.007424772386,1.0
139778,2015-02-16,5444,557,zinc,43500.0,115.26630881788375,1.0
139779,2015-02-16,5444,788,zinc,43500.0,81.68111123878491,1.0
139780,2015-02-16,5444,791,zinc,43500.0,81.66163139158266,1.0
139781,2015-02-16,5444,523,zinc,43500.0,123.77939740605319,1.0
139782,2015-02-16,5444,540,zinc,43500.0,119.45624764146658,1.0
139783,2015-02-16,5444,794,zinc,43500.0,81.65513707608042,1.0
139784,2015-02-16,5444,797,zinc,43500.0,81.66163139158266,1.0
139785,2015-02-16,5444,511,zinc,43500.0,126.90384626903152,1.0
139786,2015-02-16,5444,789,zinc,43500.0,81.67317556580659,1.0
139787,2015-02-16,5445,789,zinc,43500.0,81.07289927333719,1.0
139788,2015-02-16,5445,542,zinc,43500.0,118.53703993999345,1.0
139789,2015-02-16,5445,793,zinc,43500.0,81.05545843929369,1.0
139790,2015-02-16,5445,784,zinc,43500.0,81.12737770416463,1.0
139791,2015-02-16,5445,794,zinc,43500.0,81.05473165640306,1.0
139792,2015-02-16,5445,790,zinc,43500.0,81.06635940045734,1.0
139793,2015-02-16,5445,800,zinc,43500.0,81.08089173467405,1.0
139794,2015-02-16,5445,788,zinc,43500.0,81.08089173467405,1.0
139795,2015-02-16,5445,528,zinc,43500.0,122.08708598154993,1.0
139796,2015-02-16,5445,547,zinc,43500.0,117.29081036755414,1.0
139797,2015-02-16,5445,795,zinc,43500.0,81.05545843929369,1.0
139798,2015-02-16,5190,345,lead,1210.0,65.08097612297118,0.0
139799,2015-02-16,5446,558,zinc,43500.0,114.16087147221191,1.0
139800,2015-02-16,5446,790,zinc,43500.0,80.46603786534693,1.0
139801,2015-02-16,5446,795,zinc,43500.0,80.45505826347967,1.0
139802,2015-02-16,5446,789,zinc,43500.0,80.47262490713506,1.0
139803,2015-02-16,5446,793,zinc,43500.0,80.45505826347967,1.0
139804,2015-02-16,5446,784,zinc,43500.0,80.52749596039459,1.0
139805,2015-02-16,5446,523,zinc,43500.0,122.97327501869134,1.0
139806,2015-02-16,5446,515,zinc,43500.0,125.0622575249359,1.0
139807,2015-02-16,5446,785,zinc,43500.0,80.51359883166614,1.0
139808,2015-02-16,5446,541,zinc,43500.0,118.3709943818597,1.0
139809,2015-02-16,5446,799,zinc,43500.0,80.47262490713506,1.0
139810,2015-02-16,5446,530,zinc,43500.0,121.1668718145376,1.0
139811,2015-02-16,5446,788,zinc,43500.0,80.48067500356738,1.0
139812,2015-02-16,5191,323,lead,1210.0,60.828817777284385,0.0
139813,2015-02-16,5447,786,zinc,43500.0,79.90109745938217,1.0
139814,2015-02-16,5447,533,zinc,43500.0,119.99047476616744,1.0
139815,2015-02-16,5447,789,zinc,43500.0,79.87235251062965,1.0
139816,2015-02-16,5447,788,zinc,43500.0,79.88046110797278,1.0
139817,2015-02-16,5447,784,zinc,43500.0,79.92762207931055,1.0
139818,2015-02-16,5447,524,zinc,43500.0,122.31254377081802,1.0
139819,2015-02-16,5447,799,zinc,43500.0,79.87235251062965,1.0
139820,2015-02-16,5447,795,zinc,43500.0,79.85465816650505,1.0
139821,2015-02-16,5448,796,zinc,43500.0,79.25648636675457,1.0
139822,2015-02-16,5448,541,zinc,43500.0,117.54236921568372,1.0
139823,2015-02-16,5448,787,zinc,43500.0,79.28990209876862,1.0
139824,2015-02-16,5448,560,zinc,43500.0,112.81424860335933,1.0
139825,2015-02-16,5448,759,zinc,43500.0,80.15822610741792,1.0
139826,2015-02-16,5448,784,zinc,43500.0,79.3277562392862,1.0
139827,2015-02-16,5448,790,zinc,43500.0,79.26539860652254,1.0
139828,2015-02-16,5448,517,zinc,43500.0,123.74732511252067,1.0
139829,2015-02-16,5448,760,zinc,43500.0,80.10753854320632,1.0
139830,2015-02-16,5448,797,zinc,43500.0,79.26019992182073,1.0
139831,2015-02-16,5448,785,zinc,43500.0,79.31365582872161,1.0
139832,2015-02-16,5448,798,zinc,43500.0,79.26539860652254,1.0
139833,2015-02-16,5193,323,lead,1210.0,61.847681580969635,0.0
139834,2015-02-16,5449,787,zinc,43500.0,78.68976529920369,1.0
139835,2015-02-16,5449,761,zinc,43500.0,79.4637665652139,1.0
139836,2015-02-16,5449,547,zinc,43500.0,115.61364088207512,1.0
139837,2015-02-16,5449,757,zinc,43500.0,79.6708663136865,1.0
139838,2015-02-16,5449,785,zinc,43500.0,78.7136942512858,1.0
139839,2015-02-16,5449,755,zinc,43500.0,79.7830666808454,1.0
139840,2015-02-16,5449,756,zinc,43500.0,79.72624807856083,1.0
139841,2015-02-16,5449,758,zinc,43500.0,79.61692438576529,1.0
139842,2015-02-16,5449,759,zinc,43500.0,79.56442522438371,1.0
139843,2015-02-16,5449,524,zinc,43500.0,121.51461494293393,1.0
139844,2015-02-16,5449,543,zinc,43500.0,116.62302052055216,1.0
139845,2015-02-16,5450,756,zinc,43500.0,79.1337210821897,1.0
139846,2015-02-16,5450,757,zinc,43500.0,79.0779380728554,1.0
139847,2015-02-16,5450,760,zinc,43500.0,78.91929924756822,1.0
139848,2015-02-16,5450,752,zinc,43500.0,79.37128794076224,1.0
139849,2015-02-16,5450,798,zinc,43500.0,78.0647646249575,1.0
139850,2015-02-16,5450,759,zinc,43500.0,78.97072419819419,1.0
139851,2015-02-16,5450,758,zinc,43500.0,79.02360478038685,1.0
139852,2015-02-16,5450,795,zinc,43500.0,78.05345836681272,1.0
139853,2015-02-16,5450,786,zinc,43500.0,78.10093364818582,1.0
139854,2015-02-16,5450,796,zinc,43500.0,78.05571974950365,1.0
139855,2015-02-16,5450,800,zinc,43500.0,78.07983708817615,1.0
139856,2015-02-16,5450,561,zinc,43500.0,111.71412738851653,1.0
139857,2015-02-16,5450,787,zinc,43500.0,78.08963262865201,1.0
139858,2015-02-16,5450,755,zinc,43500.0,79.19095074365438,1.0
139859,2015-02-16,5450,797,zinc,43500.0,78.05948857502094,1.0
139860,2015-02-16,5450,753,zinc,43500.0,79.30973741229946,1.0
139861,2015-02-16,5450,754,zinc,43500.0,79.24962392200263,1.0
139862,2015-02-16,5450,784,zinc,43500.0,78.12804942327799,1.0
139863,2015-02-16,5450,785,zinc,43500.0,78.11373949313577,1.0
139864,2015-02-16,5451,750,zinc,43500.0,78.90892908863978,1.0
139865,2015-02-16,5451,749,zinc,43500.0,78.97524578093869,1.0
139866,2015-02-16,5451,760,zinc,43500.0,78.32532336899668,1.0
139867,2015-02-16,5451,752,zinc,43500.0,78.78060824283175,1.0
139868,2015-02-16,5451,785,zinc,43500.0,77.51379171261536,1.0
139869,2015-02-16,5451,759,zinc,43500.0,78.3771252980752,1.0
139870,2015-02-16,5451,788,zinc,43500.0,77.47963519867308,1.0
139871,2015-02-16,5451,754,zinc,43500.0,78.65806077737348,1.0
139872,2015-02-16,5451,783,zinc,43500.0,77.54414042339049,1.0
139873,2015-02-16,5451,758,zinc,43500.0,78.43039300336876,1.0
139874,2015-02-16,5451,753,zinc,43500.0,78.7186111219194,1.0
139875,2015-02-16,5451,751,zinc,43500.0,78.84404872592644,1.0
139876,2015-02-16,5451,781,zinc,43500.0,77.58054319966858,1.0
139877,2015-02-16,5451,786,zinc,43500.0,77.50088991056201,1.0
139878,2015-02-16,5196,322,lead,1210.0,63.19928191795553,0.0
139879,2015-02-16,5452,786,zinc,43500.0,76.90085181795816,1.0
139880,2015-02-16,5452,759,zinc,43500.0,77.78363086212325,1.0
139881,2015-02-16,5452,755,zinc,43500.0,78.0070989750512,1.0
139882,2015-02-16,5452,758,zinc,43500.0,77.83729152004629,1.0
139883,2015-02-16,5452,781,zinc,43500.0,76.98110623126533,1.0
139884,2015-02-16,5452,563,zinc,43500.0,110.37102893879191,1.0
139885,2015-02-16,5452,799,zinc,43500.0,76.87102168856313,1.0
139886,2015-02-16,5452,757,zinc,43500.0,77.89242518835526,1.0
139887,2015-02-16,5452,751,zinc,43500.0,78.25398017717642,1.0
139888,2015-02-16,5452,750,zinc,43500.0,78.31933327837736,1.0
139889,2015-02-16,5452,756,zinc,43500.0,77.94902874032145,1.0
139890,2015-02-16,5452,752,zinc,43500.0,78.19007667281514,1.0
139891,2015-02-16,5453,756,zinc,43500.0,77.35686893337643,1.0
139892,2015-02-16,5453,757,zinc,43500.0,77.29984581428086,1.0
139893,2015-02-16,5453,753,zinc,43500.0,77.53678625283413,1.0
139894,2015-02-16,5453,754,zinc,43500.0,77.47534253629915,1.0
139895,2015-02-16,5453,798,zinc,43500.0,76.26382409269041,1.0
139896,2015-02-16,5453,750,zinc,43500.0,77.72990292854212,1.0
139897,2015-02-16,5453,795,zinc,43500.0,76.25225934457846,1.0
139898,2015-02-16,5453,794,zinc,43500.0,76.25148829898643,1.0
139899,2015-02-16,5453,796,zinc,43500.0,76.25457243456098,1.0
139900,2015-02-16,5453,780,zinc,43500.0,76.40246448405097,1.0
139901,2015-02-16,5453,792,zinc,43500.0,76.25457243456098,1.0
139902,2015-02-16,5453,797,zinc,43500.0,76.25842742856489,1.0
139903,2015-02-16,5453,758,zinc,43500.0,77.24430287101069,1.0
139904,2015-02-16,5198,322,lead,1210.0,64.23674968246695,0.0
139905,2015-02-16,5454,565,zinc,43500.0,109.02941170013142,1.0
139906,2015-02-16,5454,756,zinc,43500.0,76.7648372028969,1.0
139907,2015-02-16,5454,750,zinc,43500.0,77.140641831975,1.0
139908,2015-02-16,5454,753,zinc,43500.0,76.94609424340894,1.0
139909,2015-02-16,5454,757,zinc,43500.0,76.70738813353482,1.0
139910,2015-02-16,5454,745,zinc,43500.0,77.49414730257207,1.0
139911,2015-02-16,5454,751,zinc,43500.0,77.07432198140542,1.0
139912,2015-02-16,5454,790,zinc,43500.0,75.6635134984869,1.0
139913,2015-02-16,5454,754,zinc,43500.0,76.88419371690692,1.0
139914,2015-02-16,5454,758,zinc,43500.0,76.65142967497813,1.0
139915,2015-02-16,5454,755,zinc,43500.0,76.823773537835,1.0
139916,2015-02-16,5454,564,zinc,43500.0,109.27653998529749,1.0
139917,2015-02-16,5454,759,zinc,43500.0,76.59696509530544,1.0
139918,2015-02-16,5454,792,zinc,43500.0,75.65419072564798,1.0
139919,2015-02-16,5454,746,zinc,43500.0,77.42053858308753,1.0
139920,2015-02-16,5454,752,zinc,43500.0,77.00947154634375,1.0
139921,2015-02-16,5455,750,zinc,43500.0,76.55155389719313,1.0
139922,2015-02-16,5455,760,zinc,43500.0,75.9504307821736,1.0
139923,2015-02-16,5455,776,zinc,43500.0,75.30394213035866,1.0
139924,2015-02-16,5455,751,zinc,43500.0,76.48473972069878,1.0
139925,2015-02-16,5455,748,zinc,43500.0,76.6896052556687,1.0
139926,2015-02-16,5455,565,zinc,43500.0,108.60668438791822,1.0
139927,2015-02-16,5455,764,zinc,43500.0,75.75209903713379,1.0
139928,2015-02-16,5455,747,zinc,43500.0,76.76083448021852,1.0
139929,2015-02-16,5455,766,zinc,43500.0,75.66205874997355,1.0
139930,2015-02-16,5455,757,zinc,43500.0,76.11505498779427,1.0
139931,2015-02-16,5455,788,zinc,43500.0,75.0788601822063,1.0
139932,2015-02-16,5455,781,zinc,43500.0,75.1828880434959,1.0
139933,2015-02-16,5455,756,zinc,43500.0,76.17293653519232,1.0
139934,2015-02-16,5455,789,zinc,43500.0,75.07024991764592,1.0
139935,2015-02-16,5455,782,zinc,43500.0,75.16334492597146,1.0
139936,2015-02-16,5455,768,zinc,43500.0,75.57813167761921,1.0
139937,2015-02-16,5455,754,zinc,43500.0,76.29318944385226,1.0
139938,2015-02-16,5200,322,lead,1210.0,65.27981766456706,0.0
139939,2015-02-16,5456,750,zinc,43500.0,75.96264315278951,1.0
139940,2015-02-16,5456,784,zinc,43500.0,74.52914229599718,1.0
139941,2015-02-16,5456,547,zinc,43500.0,112.74165415714474,1.0
139942,2015-02-16,5456,787,zinc,43500.0,74.48892890327437,1.0
139943,2015-02-16,5456,751,zinc,43500.0,75.89532713185514,1.0
139944,2015-02-16,5456,755,zinc,43500.0,75.64099913374525,1.0
139945,2015-02-16,5456,567,zinc,43500.0,107.68932474073978,1.0
139946,2015-02-16,5456,758,zinc,43500.0,75.46604052559758,1.0
139947,2015-02-16,5456,754,zinc,43500.0,75.7023331025323,1.0
139948,2015-02-16,5456,772,zinc,43500.0,74.83123134826123,1.0
139949,2015-02-16,5456,783,zinc,43500.0,74.54569444456467,1.0
139950,2015-02-16,5456,753,zinc,43500.0,75.76516825991345,1.0
139951,2015-02-16,5456,762,zinc,43500.0,75.25399174014578,1.0
139952,2015-02-16,5456,760,zinc,43500.0,75.35697231469067,1.0
139953,2015-02-16,5456,785,zinc,43500.0,74.51416337328922,1.0
139954,2015-02-16,5456,770,zinc,43500.0,74.90342587845896,1.0
139955,2015-02-16,5456,752,zinc,43500.0,75.82950087277781,1.0
139956,2015-02-16,5456,745,zinc,43500.0,76.3214286149502,1.0
139957,2015-02-16,5456,746,zinc,43500.0,76.24672460122459,1.0
139958,2015-02-16,5457,751,zinc,43500.0,75.30608819888542,1.0
139959,2015-02-16,5457,782,zinc,43500.0,73.96430687808673,1.0
139960,2015-02-16,5457,755,zinc,43500.0,75.04982671103754,1.0
139961,2015-02-16,5457,566,zinc,43500.0,107.51696667536292,1.0
139962,2015-02-16,5457,750,zinc,43500.0,75.37391375203153,1.0
139963,2015-02-16,5457,763,zinc,43500.0,74.61027226614772,1.0
139964,2015-02-16,5457,761,zinc,43500.0,74.71096992503466,1.0
139965,2015-02-16,5457,749,zinc,43500.0,75.44323539663822,1.0
139966,2015-02-16,5457,781,zinc,43500.0,73.9841569387216,1.0
139967,2015-02-16,5457,752,zinc,43500.0,75.23976278458952,1.0
139968,2015-02-16,5457,753,zinc,43500.0,75.17494148113913,1.0
139969,2015-02-16,5457,759,zinc,43500.0,74.81781263945132,1.0
139970,2015-02-16,5457,786,zinc,43500.0,73.9007508428634,1.0
139971,2015-02-16,5457,780,zinc,43500.0,74.00558902209305,1.0
